_,id,peer_id,date,message,out,mentioned,media_unread,silent,post,from_scheduled,legacy,edit_hide,pinned,noforwards,invert_media,offline,video_processing_pending,from_id,from_boosts_applied,saved_peer_id,fwd_from,via_bot_id,via_business_bot_id,reply_to,media,reply_markup,entities,views,forwards,replies,edit_date,post_author,grouped_id,reactions,restriction_reason,ttl_period,quick_reply_shortcut_id,effect,factcheck,report_delivery_until_date,action,reactions_are_possible
Message,124848,[object Object],2025-03-22T07:08:13+00:00,Ada yang bisa flutter?,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124847,[object Object],2025-03-22T06:17:44+00:00,jangan asal ngambil tapi gak di acc judulnya gimana,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124846,[object Object],2025-03-22T06:17:30+00:00,cari permasalahan dulu efisiensinya bagaimana,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124845,[object Object],2025-03-22T06:10:35+00:00,Rencana mau bikin sistem pembookingan lapangan bang di tempat pusat olahraga. Gimna bang bagus gak dijadiin skripsi?,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124844,[object Object],2025-03-22T06:08:52+00:00,Oalah Oke bang,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124843,[object Object],2025-03-22T06:08:05+00:00,Oke kak terimakasih,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124842,[object Object],2025-03-22T02:59:36+00:00,"sangat bisa si kak, malah bagus itu",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124841,[object Object],2025-03-21T23:38:30+00:00,atau katalog produk,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124840,[object Object],2025-03-21T23:38:17+00:00,"bisa dong, buatin web penjualan",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124834,[object Object],2025-03-21T15:53:56+00:00,"Permisi Mas/bak mau nanya, kalo penelitian di UMKM bisa gak sih buat anak IT bauat skripsi?",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124826,[object Object],2025-03-21T13:15:29+00:00,ada yg punya ide bisnis yg menarik gais? tugas matakuliah tecnopreneurship hehehe,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,2025-03-21T13:15:47+00:00,null,null,null,,null,null,null,null,null,,
Message,124819,[object Object],2025-03-21T09:05:49+00:00,Is that real handoko,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124818,[object Object],2025-03-21T09:02:35+00:00,"harus sering"" dibersihin, juga jangan lupa ganti pasta",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124816,[object Object],2025-03-21T08:53:45+00:00,Ga pernah dibersihin bang 😭,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124814,[object Object],2025-03-21T08:25:01+00:00,terimakasih infonya kak,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124813,[object Object],2025-03-21T07:14:20+00:00,terima kasih ya bangg,false,false,false,false,false,false,false,true,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,2025-03-21T07:15:23+00:00,null,null,[object Object],,null,null,null,null,null,,
Message,124812,[object Object],2025-03-21T05:24:27+00:00,"bikin header yang lain itu pake 2 row (rowSpan)
khusus peserta didik pake masing"" 1",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124811,[object Object],2025-03-21T04:47:20+00:00,ada yang tau cara tambahin header di garis yang saya merahin,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],[object Object],null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124810,[object Object],2025-03-21T04:22:44+00:00,"Join grup belajar IoT by Kelas IoT 💥GRATIS💥

https://chat.whatsapp.com/FjpspkapAsu3QA85Yg1wqc",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,[object Object],null,null,[object Object],[object Object],null,[object Object],null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124809,[object Object],2025-03-21T04:19:56+00:00,"Sesi Wawancara IoT Talent Class Batch 2 - kelasiot.id

Terima kasih untuk semua peserta yang telah mengikuti sesi wawancara dengan penuh semangat! 🚀✨ Kami sangat antusias mendengar cerita, motivasi, serta mimpi besar kalian di dunia IoT. Setiap jawaban dan diskusi yang luar biasa menunjukkan betapa besarnya potensi kalian! 💡

Sekarang, tim Kelas IoT akan melakukan tahap evaluasi akhir sebelum pengumuman mentee terpilih. Jadi, tetap semangat dan pantau terus informasi selanjutnya!

Siap untuk perjalanan seru di dunia IoT? Stay tuned! 🔥

#IoTTalentClass #WawancaraIoT #KelasIoT #FutureTech #InternetOfThings #BelajarIoT 🚀",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,[object Object],null,null,[object Object],[object Object],null,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124808,[object Object],2025-03-21T03:21:30+00:00,"🚀 Jadi Bagian dari Tim Ambis Camp! 🚀

Ambis Camp membuka kesempatan untuk kamu bergabung sebagai volunteer! Daftar sekarang dan buktiin semangatmu bisa menginspirasi banyak orang! 🔥

Timeline:
1. Pendaftaran & Seleksi Berkas : 5 Maret  - 5 April
2. Wawancara : 6 - 12 April
3. Welcoming : 13 April

Open Position:
- Secretary
- Human Resource
- Public Relation
- Marketing
- Social Media Talent
- Event Organizer
- Graphic Designer
- Mobile Developer
- UI/UX Designer
- News Researcher

General Requirements
- Berusia minimal 15 tahun
- Bertanggung jawab
- Komitmen selama 4 bulan
- Mampu membagi waktu
- Tidak dalam masa sibuk
- Menguasai skill posisi pilihan

Benefits
- Sertifikat kontribusi
- Sertifikat penghargaan
- Surat rekomendasi bila perlu
- Connect with LinkedIn
- Networking anak berprestasi
- Meningkatkan kemampuan
- Menambah pengalaman

📌 Guidebook: s.id/GuidebookAC
📌 Pendaftaran: s.id/PendaftaranAC",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,[object Object],null,null,[object Object],[object Object],null,"[object Object],[object Object]",192,1,null,null,null,null,null,,null,null,null,null,null,,
Message,124806,[object Object],2025-03-20T14:10:39+00:00,"kalo mau minta jasa itu wajib cek semua kontak yg bersangkutan misal kalo dapet no hp, cek dulu di get contak dll , lebih bagus lagi kalo pake jasa pihak ke 3 rekber misal rekber admin grup yang menyediakan layanan tersebut jadi jangan asal gas gas aja",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124805,[object Object],2025-03-20T14:06:42+00:00,"Jasa Pembuatan Website, Aplikasi, Analisis, IOT, dll
Kami menyediakan layanan:
✅ Website & Web App 
✅ Aplikasi Android & iOS 
✅ Analisis Data & AI 
✅ IoT & Automasi 

💡 Profesional, custom sesuai kebutuhan, dan dukungan penuh!
📩 Hubungi wa.me//62895635054733 🚀",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,[object Object],null,null,[object Object],[object Object],null,[object Object],null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124804,[object Object],2025-03-20T13:12:07+00:00,Jauh bang wkwk,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124803,[object Object],2025-03-20T13:07:18+00:00,"kebalik.. coba klo lu Deket, gw bongkarin tuh di depan lu wkwk 😂🤣 ke Surabaya aja sini",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124802,[object Object],2025-03-20T13:06:25+00:00,"just info klo ngecek laptop (bekas) Lenovo Thinkpad, jangan percaya cek HDD sentinel dsb.. tapi, buka web nya Lenovo Support, pake laptop yg mau di tes itu, trus nanti ada notif dr web nya suruh install driver Lenovo bridge apa gitu, nah install aja, trus web itu bakal ngasih tau versi perangkat, seri, mesinnya masih ori atau ngga (klo ngga ori datanya unknown atau ga muncul) dll.. lengkap",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124801,[object Object],2025-03-20T13:04:35+00:00,Coba lu dket bang bisa ajak lu kliling nyari nyari soal nya aku ga ngerti bang tkut di boongin ama penjual,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124800,[object Object],2025-03-20T13:04:02+00:00,Keren,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124799,[object Object],2025-03-20T13:03:25+00:00,"gw udh megang 3 laptop Thinkpad dan overall bagus banget.. mangkanya klo ada Thinkpad p50 daleman masih ori (bukan oprekan/custom), fix hoki lu gede 😄 mana gasampe 6jt pula harganya, pling 5jt sekian tergantung ram & ssd kapasitas berapa.. 

colokan usb bnyak, slot ram 4 udh ddr 4, slot SSD nvme 2, SSD sata 1, charger laptop global Lenovo (kotak), support charger tipe C juga (ada bisa pke cas hp anker 125wat)",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124798,[object Object],2025-03-20T13:02:35+00:00,Pengen si tpi gpunya tmen bang buat nyari nyarinya,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124797,[object Object],2025-03-20T12:58:09+00:00,yeuuu.. orang sini jg ngambil barangnya dari Tangerang 😮‍💨 banyakkkk sob.. kliling aja sekalian liat-liat produk² terbaru..,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124796,[object Object],2025-03-20T12:50:50+00:00,Jauh jasaa wkwk,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124795,[object Object],2025-03-20T12:50:39+00:00,Aku di tangerang bang,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124794,[object Object],2025-03-20T12:50:27+00:00,Haha katanya bagus buat anak teknik katanya gitu sii,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124793,[object Object],2025-03-20T12:48:06+00:00,nitip ke gw jg gppa klo di Surabaya wkwk,false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124792,[object Object],2025-03-20T12:47:41+00:00,"beli offline aja, klo online beli di Tokped aja yg pasti-pasti.. apalagi begituan..",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
Message,124791,[object Object],2025-03-20T12:47:02+00:00,"ya itupun kalau masih betah nongkrong pake laptop bekas, jadul, berat, tapi tahan banting hujan badai angin ribut.. 😅",false,false,false,false,false,false,false,false,false,false,false,false,false,[object Object],null,null,null,null,null,[object Object],null,null,,null,null,null,null,null,null,null,,null,null,null,null,null,,
